Temperature,Humidity,CH4,CO2,H2S,NH3,pH,Temp_x_Humidity,CO2_x_CH4,NH3_x_H2S,CO2_per_CH4,NH3_per_H2S,log_CO2,log_CH4,log_H2S,log_NH3,Temperature2,Humidity2,hour,minute,roll_mean_CO2,roll_mean_CH4,is_acid,is_base,is_neutral,rgb_to_white,Grayscale,Hue,delta_CO2,delta_RED,RED,GREEN,BLUE,PCA1,PCA2,PCA3
-1.3248276679415016,-3.2825685407960523,-1.153126641994059,-1.795373766174844,-1.2693583392174188,-0.9136752309463148,0.0872290403131637,-2.43156937571844,-1.0507901326786258,-0.8433828025193599,1.9739251054426528,-0.9599509264697282,-2.204481206044843,-1.4926495972806793,-1.221235541976759,-0.9577983635485252,-1.312472043264968,-3.2029813838422583,1.7352222310032643,0.8713363827689751,-1.8279442331205595,-1.1520012169093208,0.0,0.0,0.0,1.6686394465271657,-1.614096613387047,0.4796142813561171,0.611269396387735,0.5165372775700671,153.0,0.0,46.0,-6.923662327075744,-1.5606010546724833,1.138999132431456
-1.3248276679415016,-3.2346700697323367,-1.15372650457105,-1.7996814951326925,-1.2757456061740795,-0.9136752309463148,0.1495145367184385,-2.40782174163492,-1.051058999643815,-0.843521077247348,2.011000410096455,-0.954422231393018,-2.2123897628214317,-1.4973249026274194,-1.2320645089150322,-0.9577983635485252,-1.312472043264968,-3.1580629209188293,1.7352222310032643,0.928932504613483,-1.8096254783365904,-1.1522414759408104,0.0,0.0,0.0,1.8540437880091456,-1.590285048000881,1.6174110839751332,-0.0477898987989079,0.7749201103000315,159.0,0.0,34.0,-6.901570074367285,-1.547436553671898,1.1933650671043223
-1.3248276679415016,-3.1867715986686145,-1.1549262297250318,-1.9015285154932364,-1.307681940957382,-0.9136752309463148,0.274085529528988,-2.3840741075514003,-1.0523085996508317,-0.8442124508872884,1.9456956228618971,-0.924506692651998,-2.404613685259022,-1.5067606060376113,-1.2871384777161383,-0.9577983635485252,-1.312472043264968,-3.113095232282597,1.7352222310032643,0.9865286264579908,-1.845447674311326,-1.152361605456555,0.0,0.0,0.0,2.100282588335127,-1.8187307469052436,2.0289822573272915,-0.7669699214294217,-1.4213339679046653,148.0,0.0,27.0,-6.941322659315446,-1.4977459865227023,1.400904976712746
-1.3248276679415016,-3.1388731276049,-1.1507271916860948,-1.5673205438468782,-1.256583805304098,-0.9136752309463148,-0.2553411899158584,-2.3603264734678806,-1.0479107828576804,-0.8431062530633839,2.1274091070756094,-0.9705987841601,-1.8088018717844632,-1.4742242163678871,-1.1997579260903593,-0.9577983635485252,-1.312472043264968,-3.0680783179335807,1.7352222310032643,1.044124748302499,-1.7955277774718577,-1.1516408283620865,0.0,0.0,0.0,1.5618134270043345,-1.5384697402239436,0.2193457492010855,2.448165584578609,1.0333029430299958,156.0,0.0,50.0,-6.7454084169158675,-1.622083966062222,0.6827205139980138
-1.3248276679415016,-3.090974656541184,-1.152526779417068,-1.750655436993377,-1.3012946740007214,-0.9136752309463148,0.0872290403131637,-2.336578839384361,-1.0501909688990636,-0.8440741761593002,1.996248563140247,-0.9308132111927928,-2.123392266033285,-1.4880022043709769,-1.2759974350990315,-0.9577983635485252,-1.312472043264968,-3.02301217787177,1.7352222310032643,1.1017208701470067,-1.7694067812137029,-1.151280439814852,0.0,0.0,0.0,1.797279784164872,-1.6690420799940904,0.9710206905016096,-1.3677990780855172,-0.5169940533497901,152.0,0.0,40.0,-6.78873328022407,-1.5281369316266789,1.1132223120288913
-1.3248276679415016,-2.995177714413746,-1.152526779417068,-1.7996814951326925,-1.3140692079140426,-0.9136752309463148,0.1495145367184385,-2.2890835712173216,-1.050590431901533,-0.8443507256152764,1.925509035208618,-0.9180249932839312,-2.2123897628214317,-1.4880022043709769,-1.298344106448256,-0.9577983635485252,-1.312472043264968,-2.932732220609767,1.7352222310032643,1.1593169919915147,-1.7702736969330568,-1.1511603102991073,0.0,0.0,0.0,1.6489966412710566,-1.6077245043400448,0.3939562834316779,-0.37750860528356,0.1289630284751206,153.0,0.0,47.0,-6.749135878571174,-1.4738362384522874,1.2131522447822733
-1.3248276679415016,-2.947279243350024,-1.152526779417068,-1.8089123428995089,-1.320456474870703,-0.9136752309463148,0.1183717885158011,-2.265335937133802,-1.0506656446007423,-0.8444890003432644,1.9121898772298596,-0.9113607110922344,-2.229395351672924,-1.4880022043709769,-1.3096150744925956,-0.9577983635485252,-1.312472043264968,-2.8875184034095747,1.7352222310032643,1.2169131138360223,-1.77213137347453,-1.1509200512676176,0.0,0.0,0.0,1.816619732450284,-1.702467704644154,0.9250358705632232,-0.0840892059348301,-0.387802636984808,150.0,0.0,40.0,-6.730915016475443,-1.4618452695760287,1.2005917325990703
-1.3248276679415016,-2.899380772286308,-1.153126641994059,-1.893631012403849,-1.3460055426973452,-0.9136752309463148,0.0560862921105264,-2.241588303050283,-1.0515789565857288,-0.8450420992552166,1.830034026118628,-0.8827142473269293,-2.389335761530756,-1.4926495972806793,-1.3553678742206432,-0.9577983635485252,-1.312472043264968,-2.8422553604965928,1.7352222310032643,1.2745092356805303,-1.7705420279890471,-1.1505596627203831,0.0,0.0,0.0,1.9578346261731328,-1.7470724679731675,1.536633975743746,-0.6406785820190185,-0.0002283878898614,150.0,0.0,33.0,-6.759923975408521,-1.439489326954488,1.229350564995559
-1.3248276679415016,-2.851482301222593,-1.151327054263086,-1.8194252528561607,-1.3396182757406845,-0.9136752309463148,-0.0684847007000286,-2.217840668966763,-1.050287467283736,-0.8449038245272285,1.817228623134308,-0.8901918164480874,-2.2488610941377507,-1.4787898364953065,-1.3438277471501876,-0.9577983635485252,-1.312472043264968,-2.7969430918708174,1.7352222310032643,1.3321053575250383,-1.8212772384217175,-1.1506797922361285,0.0,0.0,0.0,1.917204647855512,-1.7343282498791637,1.3618916599778803,0.5311084264625668,-0.0002283878898614,150.0,0.0,35.0,-6.696346921912579,-1.4421234246229353,1.0831030476548056
-1.3248276679415016,-2.8035838301588707,-1.1507271916860948,-1.7679889177999548,-1.3396182757406845,-0.9136752309463148,-0.4421976791316828,-2.1940930348832435,-1.049617957509031,-0.8449038245272285,1.85009963510096,-0.8901918164480874,-2.154607301116576,-1.4742242163678871,-1.3438277471501876,-0.9577983635485252,-1.312472043264968,-2.751581597532248,1.7352222310032643,1.3897014793695464,-1.8247655421495943,-1.150319403688894,0.0,0.0,0.0,1.7478036266636492,-1.639585049575055,0.8222462730538863,0.363224130958911,0.3873458612050849,153.0,0.0,42.0,-6.6789053359344575,-1.4929005053960764,0.7394139392005771
-1.3248276679415016,-2.755685359095155,-1.1507271916860948,-1.740706634400252,-1.3396182757406845,-0.9136752309463148,-0.099627448902666,-2.170345400799724,-1.04938585505196,-0.8449038245272285,1.8878018173372275,-0.8901918164480874,-2.1055973466879405,-1.4742242163678871,-1.3438277471501876,-0.9577983635485252,-1.312472043264968,-2.706170877480889,1.7352222310032643,1.4472976012140544,-1.812897053134629,-1.1499590151416597,0.0,0.0,0.0,1.8767997620799752,-1.7215840317851598,1.1871493442120151,0.1851306553232792,-0.387802636984808,150.0,0.0,37.0,-6.6049761475384985,-1.4415284558791284,1.0005474850806588
-1.3248276679415016,-2.707786888031433,-1.151327054263086,-1.781732624474993,-1.3523928096540054,-0.9136752309463148,-0.3487694345237706,-2.146597766716204,-1.049971315864264,-0.8451803739832046,1.8700612853365723,-0.8750100855454208,-2.179551354575522,-1.4787898364953065,-1.3669773117790474,-0.9577983635485252,-1.312472043264968,-2.660710931716732,1.7352222310032643,1.5048937230585622,-1.8074272277625143,-1.14971875611017,0.0,0.0,0.0,1.7596210933369896,-1.6021908306939638,1.0594530365369697,-0.3185222311876816,0.7749201103000315,156.0,0.0,40.0,-6.630581179835032,-1.4591030767455888,0.8331648328820375
-1.3248276679415016,-2.707786888031433,-1.149527466532113,-1.5761924142005408,-1.333231008784024,-0.9136752309463148,-0.5667686719422378,-2.146597766716204,-1.0474641337181825,-0.8447655497992405,2.032659624748575,-0.8974526447494187,-1.8234092972412173,-1.4651725329803986,-1.3323561078839776,-0.9577983635485252,-1.312472043264968,-2.660710931716732,1.7352222310032643,1.5624898449030702,-1.7435437955863082,-1.1489979790157014,0.0,0.0,0.0,1.4917908716790336,-1.3777137260206294,0.551339954316954,1.4994680678699033,1.29168577575996,166.0,0.0,49.0,-6.531048320374103,-1.5456716688969612,0.4756743932259392
-1.2055889644450164,-2.6598884169677173,-1.1489276039551222,-1.5157816438154847,-1.3268437418273635,-0.9136752309463148,-0.3487694345237706,-2.0552607125488214,-1.046667413706628,-0.8446272750712526,2.073186053267963,-0.9045060211099272,-1.725095416590897,-1.4606858577341622,-1.3209521482992552,-0.9577983635485252,-1.197255186986484,-2.615201760239785,1.7352222310032643,1.620085966747578,-1.682436557797081,-1.1485174609527224,0.0,0.0,0.0,1.6019872608519563,-1.5241604427148865,0.521359001863605,0.4293947429254412,-1.0337597188097187,158.0,0.0,47.0,-6.3867807971495205,-1.37922577327807,0.5848677695421218
-1.2055889644450164,-2.6598884169677173,-1.150127329109104,-1.609782443574235,-1.3523928096540054,-0.9136752309463148,-0.5979114201448752,-2.0552607125488214,-1.048014986857125,-0.8451803739832046,2.027557044921492,-0.8750100855454208,-1.8792577422522805,-1.4696852180834703,-1.3669773117790474,-0.9577983635485252,-1.197255186986484,-2.615201760239785,1.7352222310032643,1.677682088592086,-1.6505980459612817,-1.1483973314369778,0.0,0.0,0.0,1.7705400940433595,-1.5918501274159342,1.16433267240819,-0.7091179006815419,-0.1294198042548436,157.0,0.0,39.0,-6.465706294450407,-1.4077426224777252,0.44946608165962365
-1.2055889644450164,-2.6119899459040017,-1.150127329109104,-1.6294749188101108,-1.358780076610666,-0.9136752309463148,-0.66019691655015,-2.031440008821966,-1.0481848790718102,-0.8453186487111928,2.000721405912578,-0.8670688729968667,-1.9124065217948916,-1.4696852180834703,-1.3786568974219768,-0.9577983635485252,-1.197255186986484,-2.5696433630500493,-1.446045678563982,-1.7204891002338816,-1.6282130436365336,-1.1482772019212328,0.0,0.0,0.0,1.796674879287396,-1.6960955955971515,0.8376647126802969,-0.1612252335986739,-0.9045683024447364,150.0,0.0,41.0,-6.447784665680293,-1.3985106166315096,0.4121616256294465
-1.2055889644450164,-2.5640914748402794,-1.1507271916860948,-1.7176295149832104,-1.3779418774806476,-0.9136752309463148,-0.379912182726408,-2.007619305095111,-1.049189527785641,-0.8457334728951569,1.91969276095813,-0.8417082289498812,-2.064655732851007,-1.4742242163678871,-1.414125150210063,-0.9577983635485252,-1.197255186986484,-2.5240357401475104,-1.446045678563982,-1.6628929783893736,-1.6153125120985274,-1.148157072405488,0.0,0.0,0.0,1.977271460238068,-1.780498092623231,1.4976711620932452,-0.6660124734576314,-0.2586112206198258,148.0,0.0,33.0,-6.435715374281776,-1.3269692819660874,0.7170693402136354
-1.2055889644450164,-2.5640914748402794,-1.1519269168400768,-1.7497836347042883,-1.3907164113939687,-0.9136752309463148,0.1183717885158011,-2.007619305095111,-1.0499436026883295,-0.8460100223511329,1.9555758618593144,-0.8233922105974857,-2.1218293993515736,-1.483382392590486,-1.4381374533236446,-0.9577983635485252,-1.197255186986484,-2.5240357401475104,-1.446045678563982,-1.6052968565448658,-1.6502471515034485,-1.1486375904684671,0.0,0.0,0.0,1.8885761935988137,-1.6841898129040689,1.4218522585249855,-0.2531078547864825,0.6457286939350493,153.0,0.0,35.0,-6.431266460000878,-1.2633109690471669,1.1675373112861567
-1.2055889644450164,-2.5161930037765643,-1.1489276039551222,-1.698603712086049,-1.3843291444373085,-0.9136752309463148,-0.7536251611580677,-1.9837986013682591,-1.0482884808780744,-0.8458717476231449,1.8307813488981588,-0.8327003508255373,-2.0312480599922424,-1.4606858577341622,-1.4260940153421482,-0.9577983635485252,-1.197255186986484,-2.4783788915321865,-1.446045678563982,-1.5477007347003575,-1.6870394674498417,-1.1486375904684671,0.0,0.0,0.0,2.3161302986967054,-1.9532716809064177,2.678568899402483,0.3613335420455833,-1.292142551539683,143.0,0.0,19.0,-6.427659682474949,-1.3466672407505609,0.42155400085026135
-1.2055889644450164,-2.468294532712842,-1.1507271916860948,-1.839733117943158,-1.4034909453072897,-0.9136752309463148,-0.1930556935105782,-1.959977897641404,-1.0502283171658773,-0.846286571807109,1.7509542348217542,-0.8038130207434955,-2.286763634293321,-1.4742242163678871,-1.4624518059015386,-0.9577983635485252,-1.197255186986484,-2.432672817204064,-1.446045678563982,-1.4901046128558495,-1.7333162541829767,-1.148757719984212,0.0,0.0,0.0,2.027362557024824,-1.837008638645328,1.527595580100682,-1.0566081429514935,0.2581544448401028,145.0,0.0,32.0,-6.440480129589277,-1.2244304398235595,1.0158634512435465
-1.2055889644450164,-2.468294532712842,-1.146528153647158,-1.5569101988654126,-1.3715546105239873,-0.8806747089062645,-0.7536251611580677,-1.959977897641404,-1.0459786030260227,-0.8412395442355454,1.8691991163742008,-0.5800503670535124,-1.7917365437874144,-1.442993368873037,-1.4022299400989606,-0.9142099395453092,-1.197255186986484,-2.432672817204064,-1.446045678563982,-1.432508491011342,-1.718712852481954,-1.1480369428897437,0.0,0.0,0.0,1.866444946587116,-1.7319247350631892,1.0774956091508896,2.069291566347394,0.5165372775700671,149.0,0.0,38.0,-6.239241308876947,-1.4341251911268327,0.3841658532663377
-1.2055889644450164,-2.4203960616491265,-1.1447285659161854,-1.4793710776241522,-1.3651673435673266,-0.8806747089062645,-1.5633366144266565,-1.9361571939145523,-1.0444359131403946,-0.8410321321435631,1.8607199298603652,-0.5927243992545432,-1.6671102650990246,-1.4299829935938526,-1.3904074840215137,-0.9142099395453092,-1.197255186986484,-2.386917517163157,-1.446045678563982,-1.374912369166834,-1.670764156861493,-1.1468356477322956,0.0,0.0,0.0,1.797279784164872,-1.6690420799940904,0.9710206905016096,0.5556860823358486,0.3873458612050849,152.0,0.0,40.0,-6.225852136601732,-1.5414582828140737,-0.35152163289033095
-1.2055889644450164,-2.4203960616491265,-1.1453284284931762,-1.4774736255831953,-1.3715546105239873,-0.9136752309463148,-1.3141946288055515,-1.9361571939145523,-1.0446903889175494,-0.8455951981671688,1.897502421941201,-0.8504301431432367,-1.6641139354515655,-1.434295669446021,-1.4022299400989606,-0.9577983635485252,-1.197255186986484,-2.386917517163157,-1.446045678563982,-1.317316247322326,-1.6159626988880431,-1.145514223059103,0.0,0.0,0.0,1.866444946587116,-1.7319247350631892,1.0774956091508896,-0.0020376470963342,-0.387802636984808,149.0,0.0,38.0,-6.275216414212947,-1.4369267961734953,-0.21843684930749815
-1.2055889644450164,-2.4203960616491265,-1.1453284284931762,-1.5920387028669096,-1.3907164113939687,-0.8806747089062645,-1.0027671467791723,-1.9361571939145523,-1.0457885926432644,-0.8418617805114915,1.756992673802756,-0.5394934682348858,-1.8496482887881096,-1.434295669446021,-1.4381374533236446,-0.9142099395453092,-1.197255186986484,-2.386917517163157,-1.446045678563982,-1.259720125477818,-1.594516855259262,-1.1447934459646345,0.0,0.0,0.0,2.3463922028889588,-2.003410117881512,2.641255043263657,-0.8607431315305643,-1.1629511351747008,140.0,0.0,19.0,-6.204416796242396,-1.4516107197796115,0.18674295022091925
-1.2055889644450164,-2.372497590585411,-1.146528153647158,-1.619526116216986,-1.3971036783506292,-0.8806747089062645,-0.940481650373892,-1.912336490187701,-1.0465638241900204,-0.8420691926034737,1.7904339271180645,-0.5250579634291683,-1.8956213652209184,-1.442993368873037,-1.450256399246436,-0.9142099395453092,-1.197255186986484,-2.341112991409456,-1.446045678563982,-1.2021240036333103,-1.5502009493199032,-1.1439525393544212,0.0,0.0,0.0,2.242620605798269,-1.9444960570434413,2.297132223231792,-0.218699136563888,0.2581544448401028,142.0,0.0,23.0,-6.188925623534457,-1.4393019266085008,0.25222256522742176
-1.2055889644450164,-2.3245991195216886,-1.1441287033391945,-1.6334749528423975,-1.4034909453072897,-0.9136752309463148,-1.5944793626292937,-1.8885157864608453,-1.0456773958291388,-0.846286571807109,1.6427121848101949,-0.8038130207434955,-1.919177295139224,-1.425694079161696,-1.4624518059015386,-0.9577983635485252,-1.197255186986484,-2.295259239942957,-1.446045678563982,-1.0869317599442945,-1.5656093441888976,-1.1434720212914422,0.0,0.0,0.0,2.2852110525061744,-1.930186759534384,2.5996497299860803,-0.1188760419400923,0.2581544448401028,144.0,0.0,20.0,-6.282344800588153,-1.39720575866532,-0.3279733425238856
-1.2055889644450164,-2.3245991195216886,-1.1441287033391945,-1.5562948090142914,-1.3971036783506292,-0.9136752309463148,-1.0961953913870843,-1.8885157864608453,-1.0449190625603917,-0.846148297079121,1.735061979510948,-0.8137685407270072,-1.7907302817067627,-1.425694079161696,-1.450256399246436,-0.9577983635485252,-1.197255186986484,-2.295259239942957,-1.446045678563982,-1.0293356380997865,-1.581089982034505,-1.1433518917756975,0.0,0.0,0.0,2.193043633085755,-1.8609319954182828,2.36933460291373,0.5530392578571877,0.3873458612050849,147.0,0.0,23.0,-6.206952842762986,-1.3502544210826406,0.027650905514304165
-1.2055889644450164,-2.276700648457973,-1.1441287033391945,-1.5748077870355184,-1.4034909453072897,-0.9136752309463148,-1.345337377008189,-1.8646950827339936,-1.0451009617697058,-0.846286571807109,1.7129103011807336,-0.8038130207434955,-1.8211256219012832,-1.425694079161696,-1.4624518059015386,-0.9577983635485252,-1.197255186986484,-2.2493562627636683,-1.446045678563982,-0.9717395162552784,-1.6006781491218136,-1.1431116327442077,0.0,0.0,0.0,2.357216214805935,-1.993069414603483,2.746817460462644,-0.1525285245973578,-0.7753768860797544,141.0,0.0,18.0,-6.217277489869969,-1.365453195036962,-0.15295344392113186
-1.2055889644450164,-2.276700648457973,-1.1441287033391945,-1.5442434244298364,-1.4034909453072897,-0.9136752309463148,-0.9716243985765294,-1.8646950827339936,-1.0448006517177633,-0.846286571807109,1.7494820471220287,-0.8038130207434955,-1.7710807458857942,-1.425694079161696,-1.4624518059015386,-0.9577983635485252,-1.197255186986484,-2.2493562627636683,-1.446045678563982,-0.9141433944107706,-1.591059512807076,-1.142871373712718,0.0,0.0,0.0,2.2742317839707917,-1.9405274628124132,2.4952727639837424,0.2093301934138955,0.2581544448401028,143.0,0.0,21.0,-6.167197646192768,-1.3247267217216832,0.13069735023453544
-1.2055889644450164,-2.228802177394251,-1.1423291156082214,-1.5212688699879813,-1.3971036783506292,-0.9136752309463148,-1.6879076072372057,-1.840874379007139,-1.0437719828698468,-0.846148297079121,1.6826423473361565,-0.8137685407270072,-1.7339155071926575,-1.4129673215685128,-1.450256399246436,-0.9577983635485252,-1.197255186986484,-2.2034040598715814,-1.446045678563982,-0.8565472725662626,-1.5712855780656203,-1.1420304671025048,0.0,0.0,0.0,2.2943972398335144,-1.973953087462477,2.4679733395596752,0.1533687615793457,-0.2586112206198258,141.0,0.0,21.0,-6.170212849415893,-1.3984264441068874,-0.4812815224293122
-1.2055889644450164,-2.13300523526682,-1.1399296653002575,-1.4393194548136865,-1.4098782122639504,-0.9136752309463148,-2.0616205856688654,-1.793232971553432,-1.0418274765124853,-0.8464248465350972,1.65710560831682,-0.7935081848821687,-1.6043862659110626,-1.396315649199212,-1.4747246442286095,-0.9577983635485252,-1.197255186986484,-2.1113519769490434,-1.446045678563982,-0.5685666633437231,-1.5322124481433073,-1.1411895604922917,0.0,0.0,0.0,2.337157389696018,-1.95964378995342,2.770216967111841,0.5882042116451154,0.2581544448401028,143.0,0.0,18.0,-6.086630028468803,-1.4369320852832714,-0.8433180947981384
-1.0863502609485312,-2.0372082931393822,-1.1417292530312304,-1.3751650628343102,-1.4098782122639504,-0.9136752309463148,-1.501051118021376,-1.67705223865252,-1.0419987697480384,-0.8464248465350972,1.81935067517724,-0.7935081848821687,-1.5061367466948623,-1.408770890919313,-1.4747246442286095,-0.9577983635485252,-1.0816843618715033,-2.01910299117533,-1.446045678563982,-0.4533744196547072,-1.4957607062295175,-1.1407090424293125,0.0,0.0,0.0,2.049368662771398,-1.789273716486208,1.8691134825868616,0.4569973410600517,0.7749201103000315,149.0,0.0,29.0,-5.921030538239994,-1.2316970857470548,-0.4420899175481264
-1.0863502609485312,-1.98930982207566,-1.1435288407622035,-1.5213201524755748,-1.435427280090592,-0.9136752309463148,-1.0027671467791723,-1.6531584652823292,-1.0443077811792902,-0.8469779454470493,1.7447106367320395,-0.7484002314677018,-1.7339980398680788,-1.421428665748462,-1.524610394651272,-0.9577983635485252,-1.0816843618715033,-1.972904659719278,-1.446045678563982,-0.2229899322766755,-1.4849965027142058,-1.1405889129135676,0.0,0.0,0.0,2.057831930650701,-1.887147075620423,1.4664909334996976,-1.0936636856527493,-0.9045683024447364,142.0,0.0,32.0,-5.9237155341471155,-1.129630682044817,0.08435474538608752
-1.0863502609485312,-1.9414113510119448,-1.1435288407622035,-1.604859324765266,-1.4482018140039137,-0.9136752309463148,-1.501051118021376,-1.6292646919121454,-1.0451386049882807,-0.8472544949030254,1.6459562753039685,-0.723192850938842,-1.8710179821146773,-1.421428665748462,-1.5500445187505725,-0.9577983635485252,-1.0816843618715033,-1.926657102550441,-1.446045678563982,-0.1653938104321675,-1.4971952453365438,-1.1404687833978229,0.0,0.0,0.0,2.3984258943267007,-2.0869741795066714,2.5753799639074813,-0.6319818730177024,-0.9045683024447364,135.0,0.0,19.0,-5.981112753299735,-1.1620156012768372,-0.25235273939978736
